Time,RT,kW_Tot,kW_RT,CH Load,CH1,CH2,CH3,CH4,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT
2024-03-18T19:40:00,380.9,286.4,0.752,61.7,1,0,0,0,209.5,23.5,0,33.1,20.3,1364.5,6.7,45.3,52,6.5,90.1,83.6,72.7,-10.9,48,0,48,50,73.2,8.2,11.6,7.1
2024-03-18T19:50:00,335.7,279.8,0.833,59.8,1,0,0,0,203,23.6,0,32.8,20.4,1365.6,5.9,45.4,51.3,6.3,90,83.7,72.7,-11,48,0,48,50,72.5,8.4,11.7,7.3
2024-03-18T20:00:00,348.8,275,0.788,58.3,1,0,0,0,197.8,23.7,0,33.1,20.4,1372.5,6.1,45.8,51.9,6.2,89.9,83.7,72.7,-11,48,0,48,50,71.9,8.6,12,7.4
2024-03-18T20:10:00,386.3,306.9,0.794,67.7,1,0,0,0,229.8,23.6,0,33,20.5,1363.4,6.8,45.1,51.9,6.4,89.6,83.2,72.7,-10.5,48,0,48,50,74.9,7.7,10.8,6.7
2024-03-18T20:20:00,358.5,298,0.831,65.1,1,0,0,0,220.9,23.5,0,32.8,20.7,1365.6,6.3,45.1,51.4,6.3,89.5,83.2,72.7,-10.5,48,0,48,50,74.1,7.9,11,6.9
2024-03-18T20:30:00,342.8,282.6,0.824,60.3,1,0,0,0,205.6,23.5,0,33,20.5,1371.4,6,45.6,51.6,5.9,89,83.1,72.7,-10.4,48,0,48,50,72.8,8.3,11.7,7.3
2024-03-18T20:40:00,339.7,273.5,0.805,57.6,1,0,0,0,196.5,23.5,0,32.8,20.7,1358.7,6,45.8,51.8,5.9,88.9,83,72.7,-10.3,48,0,48,50,71.8,8.6,12,7.6
2024-03-18T20:50:00,354,286.6,0.81,61.6,1,0,0,0,210,23.5,0,32.7,20.3,1370.2,6.2,45.6,51.8,6.2,89,82.8,72.7,-10.1,48,0,48,50,73.3,8.2,11.4,7.1
2024-03-18T21:00:00,329.5,277.5,0.842,59.8,1,0,0,0,203,22,0,33,19.5,1340.2,5.9,45.6,51.5,6.3,89.1,82.8,72.7,-10.1,47,0,48,49,73.1,7.9,11.9,7
2024-03-18T21:10:00,317.2,271.3,0.855,58,1,0,0,0,196.9,22.1,0,33.1,19.3,1335.5,5.7,45.6,51.3,6,88.8,82.8,72.7,-10.1,47,0,48,49,72.6,8.1,12.2,7.1
2024-03-18T21:20:00,302.5,257.8,0.852,54.1,1,0,0,0,183.6,21.7,0,33.1,19.4,1320.1,5.5,45.7,51.2,5.6,88.4,82.8,72.7,-10.1,47,0,48,49,71.2,8.4,12.9,7.5
2024-03-18T21:30:00,298.4,265.4,0.889,56.2,1,0,0,0,190.8,22.1,0,33.1,19.4,1326.1,5.4,45.4,50.8,5.4,87.9,82.5,72.7,-9.8,47,0,48,49,71.9,8.3,12.5,7.3
2024-03-18T21:40:00,299.2,260.4,0.87,54.8,1,0,0,0,186,22.1,0,33,19.3,1329.6,5.4,45.5,50.9,5.4,87.7,82.3,72.7,-9.6,47,0,48,49,71.4,8.5,12.7,7.4
2024-03-18T21:50:00,284.5,261.1,0.918,55.1,1,0,0,0,187,21.9,0,32.8,19.4,1313,5.2,45.4,50.6,5.5,87.8,82.3,72.7,-9.6,47,0,48,49,71.6,8.4,12.6,7.4
2024-03-18T22:00:00,207.9,205.9,0.991,39.2,1,0,0,0,133,20.5,0,33,19.5,1279.1,3.9,46.6,50.5,4.3,86.4,82.1,72.7,-9.4,46,0,48,49,64.6,9.9,16,9.5
2024-03-18T22:10:00,251.5,221.6,0.881,43.8,1,0,0,0,148.8,20.5,0,32.9,19.5,1284,4.7,46.1,50.8,4.4,85.8,81.4,72.7,-8.7,46,0,48,49,67.1,9.2,14.8,8.8
2024-03-18T22:20:00,260.2,228.3,0.878,45.8,1,0,0,0,155.5,20.4,0,32.9,19.6,1274.2,4.9,46.2,51.1,4.7,86,81.3,72.7,-8.6,46,0,48,49,68.1,8.9,14.4,8.6
2024-03-18T22:30:00,265.1,220.6,0.832,43.5,1,0,0,0,147.6,20.5,0,33,19.5,1298.6,4.9,46.4,51.3,4.8,86.1,81.3,72.7,-8.6,46,0,48,49,66.9,9.3,15,8.8
2024-03-18T22:40:00,245.6,217.4,0.885,42.5,1,0,0,0,144.4,20.4,0,33.1,19.5,1281.6,4.6,46.5,51.1,4.8,85.8,81,72.7,-8.3,46,0,48,49,66.4,9.4,15.2,9
2024-03-18T22:50:00,250.3,232.1,0.927,46.9,1,0,0,0,159.3,20.3,0,33.1,19.3,1277.9,4.7,46.4,51.1,4.5,85.6,81.1,72.7,-8.4,46,0,48,49,68.6,8.8,14.3,8.3
2024-03-18T23:00:00,262.2,213.3,0.814,41.7,1,0,0,0,141.6,20.5,0,32.8,18.4,1284,4.9,46,50.9,4.8,85.8,81,72.7,-8.3,46,0,48,48,66.4,9.6,15.4,8.6
2024-03-18T23:10:00,234.7,215.8,0.919,42.3,1,0,0,0,143.6,20.5,0,33.3,18.4,1280.4,4.4,46.1,50.5,4.2,85,80.8,72.7,-8.1,46,0,48,48,66.5,9.5,15.4,8.5
2024-03-18T23:20:00,241.9,215.5,0.891,42.3,1,0,0,0,143.6,20.5,0,33,18.4,1290.1,4.5,46.2,50.7,4.2,84.8,80.6,72.7,-7.9,46,0,48,48,66.6,9.5,15.3,8.6
2024-03-18T23:30:00,236.1,220,0.932,43.6,1,0,0,0,148.1,20.5,0,33.1,18.4,1287.7,4.4,46.4,50.8,4.4,84.9,80.5,72.7,-7.8,46,0,48,48,67.3,9.3,15.1,8.3
2024-03-18T23:40:00,236.3,218.2,0.924,43.1,1,0,0,0,146.4,20.5,0,33,18.4,1288.9,4.4,46.2,50.6,4.5,84.8,80.3,72.7,-7.6,46,0,48,48,67.1,9.4,15.1,8.4
2024-03-18T23:50:00,219.1,200.8,0.916,38,1,0,0,0,129.2,20.5,0,32.9,18.3,1282.8,4.1,46.3,50.4,4.3,84.6,80.3,72.7,-7.6,46,0,48,48,64.3,10.2,16.4,9.1
2024-03-19T00:00:00,171,199.3,1.165,37.5,1,0,0,0,127.3,20.5,0,33.1,18.5,1282.8,3.2,46.5,49.7,3.9,84,80.1,72.7,-7.4,46,0,48,48,63.9,10.3,16.6,9.3
2024-03-19T00:10:00,223.6,197.8,0.884,37,1,0,0,0,125.6,20.5,0,33.3,18.3,1277.9,4.2,45.8,50,4.5,84.2,79.7,72.7,-7,46,0,48,48,63.5,10.4,16.9,9.3
2024-03-19T00:20:00,169.6,190.2,1.122,35,1,0,0,0,118.9,20.4,0,32.7,18.2,1271.8,3.2,46.2,49.4,3.6,83.2,79.6,72.7,-6.9,46,0,48,48,62.5,10.7,17.2,9.5
2024-03-19T00:30:00,180.9,185.1,1.024,33.3,1,0,0,0,113.2,20.5,0,33.2,18.3,1276.7,3.4,46.1,49.5,3.6,82.9,79.3,72.7,-6.6,46,0,48,48,61.1,11.1,17.9,9.9
2024-03-19T00:40:00,170.6,188,1.102,33.8,1,0,0,0,116,20.5,0,33.2,18.4,1279.1,3.2,46.3,49.5,3.5,82.6,79.1,72.7,-6.4,46,0,48,48,61.7,10.9,17.6,9.8
2024-03-19T00:50:00,159.3,189.4,1.189,34.4,1,0,0,0,117.8,20.4,0,32.8,18.3,1274.2,3,46.4,49.4,3.5,82.7,79.2,72.7,-6.5,46,0,48,48,62.2,10.8,17.3,9.7
2024-03-19T01:00:00,165.7,184.3,1.112,33.4,1,0,0,0,113.5,19.1,0,33.2,18.5,1243.1,3.2,46.3,49.5,3.5,82.7,79.2,72.7,-6.5,45,0,48,48,61.6,10.4,18,10
2024-03-19T01:10:00,176.8,187.2,1.059,34.4,1,0,0,0,116.7,19.1,0,33,18.5,1248.1,3.4,46.3,49.7,3.6,82.8,79.2,72.7,-6.5,45,0,48,48,62.3,10.2,17.6,9.9
2024-03-19T01:20:00,166.8,187.1,1.122,34.3,1,0,0,0,116.4,19.2,0,33,18.5,1250.6,3.2,46.3,49.5,3.7,82.7,79,72.7,-6.3,45,0,48,48,62.2,10.3,17.7,9.9
2024-03-19T01:30:00,161.4,188.8,1.17,34.7,1,0,0,0,117.9,19.1,0,33.2,18.6,1249.4,3.1,46.2,49.3,3.4,82.5,79.1,72.7,-6.4,45,0,48,48,62.4,10.1,17.6,9.8
2024-03-19T01:40:00,161.7,186.1,1.151,34,1,0,0,0,115.6,19.2,0,32.9,18.4,1251.9,3.1,46.3,49.4,3.3,82.3,79,72.7,-6.3,45,0,48,48,62.1,10.3,17.7,9.9
2024-03-19T01:50:00,172.3,185.8,1.079,33.9,1,0,0,0,115.2,19.2,0,33,18.5,1253.1,3.3,46.3,49.6,3.5,82.5,79,72.7,-6.3,45,0,48,48,62,10.3,17.8,9.9
2024-03-19T02:00:00,166.4,192.7,1.158,35.9,1,0,0,0,121.9,19.2,0,33.1,18.5,1248.1,3.2,46.3,49.5,3.7,82.7,79,72.7,-6.3,45,0,48,48,63.3,10,17.2,9.6
2024-03-19T02:10:00,167.4,188.3,1.125,34.7,1,0,0,0,117.7,19.3,0,33.1,18.3,1255.6,3.2,46.3,49.5,3.7,82.7,79,72.7,-6.3,45,0,48,48,62.5,10.2,17.6,9.7
2024-03-19T02:20:00,172.3,187.4,1.088,34.5,1,0,0,0,117,19.1,0,32.8,18.5,1253.1,3.3,46.2,49.5,3.6,82.5,78.9,72.7,-6.2,45,0,48,48,62.4,10.2,17.5,9.9
2024-03-19T02:30:00,161.4,186.3,1.155,34.1,1,0,0,0,115.7,19.3,0,33.1,18.3,1249.4,3.1,46.3,49.4,3.6,82.5,78.9,72.7,-6.2,45,0,48,48,62.1,10.3,17.8,9.8
2024-03-19T02:40:00,188.7,185.5,0.983,33.9,1,0,0,0,115.2,19.2,0,32.7,18.4,1258.1,3.6,46.2,49.8,3.5,82.4,78.9,72.7,-6.2,45,0,48,48,62.1,10.4,17.6,9.9
2024-03-19T02:50:00,181.8,187.8,1.033,34.5,1,0,0,0,117.2,19.2,0,32.9,18.5,1246.9,3.5,46.2,49.7,3.5,82.2,78.7,72.7,-6,45,0,48,48,62.4,10.2,17.5,9.9
2024-03-19T03:00:00,198,189.8,0.958,35.1,1,0,0,0,119.2,19.2,0,33.1,18.3,1250.6,3.8,46,49.8,3.7,82.5,78.8,72.7,-6.1,45,0,48,48,62.8,10.1,17.4,9.7
2024-03-19T03:10:00,166.9,186.6,1.118,34.1,1,0,0,0,115.9,19.2,0,32.9,18.5,1251.9,3.2,46.3,49.5,3.5,82.4,78.9,72.7,-6.2,45,0,48,48,62.1,10.3,17.6,9.9
2024-03-19T03:20:00,172.5,188.5,1.093,34.8,1,0,0,0,118,19.1,0,33,18.4,1254.4,3.3,46.4,49.7,3.7,82.6,78.9,72.7,-6.2,45,0,48,48,62.6,10.1,17.5,9.7
2024-03-19T03:30:00,177.2,185.8,1.049,33.8,1,0,0,0,114.9,19.2,0,33.3,18.4,1250.6,3.4,46.2,49.6,3.4,82.2,78.8,72.7,-6.1,45,0,48,48,61.9,10.3,17.9,9.9
2024-03-19T03:40:00,181.7,176.1,0.969,33.9,1,0,0,0,115,19,0,32.7,9.4,1245.6,3.5,46.2,49.7,3.5,82.1,78.6,72.7,-5.9,45,0,48,48,65.3,10.8,18.6,5.3
2024-03-19T03:50:00,177.2,185.5,1.047,33.9,1,0,0,0,115.2,19.1,0,32.8,18.3,1250.6,3.4,46.1,49.5,3.5,82,78.5,72.7,-5.8,45,0,48,48,62.1,10.3,17.7,9.9
2024-03-19T04:00:00,188.5,201.5,1.069,38.5,1,0,0,0,130.8,19.2,0,32.9,18.5,1256.9,3.6,46.2,49.8,3.7,82.1,78.4,72.7,-5.7,45,0,48,48,64.9,9.5,16.4,9.2
2024-03-19T04:10:00,165.7,202.5,1.222,38.9,1,0,0,0,132.1,19,0,33.1,18.4,1243.1,3.2,46.4,49.6,3.3,81.7,78.4,72.7,-5.7,45,0,48,48,65.2,9.4,16.3,9.1
2024-03-19T04:20:00,165.7,195.4,1.179,36.4,1,0,0,0,124.7,19.2,0,32.9,18.5,1243.1,3.2,46.3,49.5,3.3,81.5,78.2,72.7,-5.5,45,0,48,48,63.9,9.8,16.9,9.5
2024-03-19T04:30:00,166.4,195.4,1.174,36.5,1,0,0,0,124.9,19.2,0,32.8,18.5,1248.1,3.2,46.3,49.5,3.3,81.4,78.1,72.7,-5.4,45,0,48,48,64,9.8,16.8,9.5
2024-03-19T04:40:00,187.6,195.9,1.044,36.9,1,0,0,0,125.4,19.2,0,32.7,18.5,1250.6,3.6,46.2,49.8,3.5,81.5,78,72.7,-5.3,45,0,48,48,64,9.8,16.7,9.5
2024-03-19T04:50:00,207.8,205.7,0.99,39.8,1,0,0,0,135.1,19.2,0,33,18.4,1246.9,4,46,50,3.7,81.6,77.9,72.7,-5.2,45,0,48,48,65.7,9.3,16,8.9
2024-03-19T05:00:00,0,70.6,0,0,0,0,0,0,0.2,19.3,0,32.8,18.4,0,3.5,46.6,50.1,3.8,81.8,78,72.7,-5.3,45,0,48,48,0.3,27.3,46.4,26.1
2024-03-19T05:10:00,215.6,171.5,0.796,29.8,1,0,0,0,101.2,19.3,0,32.7,18.4,1261.9,4.1,46.2,50.3,4,82.2,78.2,72.7,-5.5,45,0,48,48,59,11.2,19,10.7
2024-03-19T05:20:00,200.2,242.3,1.21,50.6,1,0,0,0,171.7,19.3,0,32.9,18.4,1264.3,3.8,46.5,50.3,3.8,82.1,78.3,72.7,-5.6,45,0,48,48,70.9,8,13.6,7.6
2024-03-19T05:30:00,270.8,247.4,0.914,52.1,1,0,0,0,176.8,19.3,0,32.9,18.4,1274.2,5.1,45.7,50.8,4.7,83,78.3,72.7,-5.6,45,0,48,48,71.5,7.8,13.3,7.4
2024-03-19T05:40:00,246.6,215.3,0.873,42.6,1,0,0,0,144.7,19.2,0,32.9,18.4,1259.4,4.7,45.5,50.2,4.6,83.4,78.8,72.7,-6.1,45,0,48,48,67.2,8.9,15.3,8.6
2024-03-19T05:50:00,248.3,258.8,1.042,55.5,1,0,0,0,188.2,19,0,33.1,18.5,1268.1,4.7,45.2,49.9,4.6,83.6,79,72.7,-6.3,45,0,48,48,72.7,7.4,12.8,7.2
2024-03-19T06:00:00,255.1,195.3,0.765,36.7,1,0,0,0,124.6,19.4,0,33,18.3,1275.5,4.8,45.2,50,4.7,83.3,78.6,72.7,-5.9,45,0,48,48,63.8,9.9,16.9,9.4
2024-03-19T06:10:00,260.9,261.8,1.003,56.3,1,0,0,0,191.1,19.3,0,33.1,18.3,1277.9,4.9,45.6,50.5,4.6,83.3,78.7,72.7,-6,45,0,48,48,73,7.4,12.6,7
2024-03-19T06:20:00,253.1,221.9,0.877,44.6,1,0,0,0,151.3,19.3,0,33,18.3,1265.6,4.8,45.4,50.2,4.4,83.3,78.9,72.7,-6.2,45,0,48,48,68.2,8.7,14.9,8.2
2024-03-19T06:30:00,260.9,216.1,0.828,42.8,1,0,0,0,145.4,19.3,0,32.8,18.6,1277.9,4.9,45.3,50.2,4.6,83.5,78.9,72.7,-6.2,45,0,48,48,67.3,8.9,15.2,8.6
2024-03-19T06:40:00,279.5,217.3,0.777,43.2,1,0,0,0,146.5,19.2,0,33.2,18.4,1290.1,5.2,45.2,50.4,4.7,83.6,78.9,72.7,-6.2,45,0,48,48,67.4,8.8,15.3,8.5
2024-03-19T06:50:00,265.5,217.2,0.818,43.1,1,0,0,0,146.4,19.4,0,33,18.4,1274.2,5,45.3,50.3,4.7,83.6,78.9,72.7,-6.2,45,0,48,48,67.4,8.9,15.2,8.5
2024-03-19T07:00:00,321.3,226.6,0.705,45.5,1,0,0,0,154.4,19.4,0,33.4,19.4,1285.2,6,45,51,5.2,84.1,78.9,72.7,-6.2,45,0,48,49,68.1,8.6,14.7,8.6
2024-03-19T07:10:00,310,274.6,0.886,59.8,1,0,0,0,203,19.4,0,32.8,19.4,1282.8,5.8,45.2,51,5.3,84.3,79,72.7,-6.3,45,0,48,49,73.9,7.1,11.9,7.1
2024-03-19T07:20:00,320.7,241.5,0.753,50,1,0,0,0,169.5,19.4,0,33.1,19.5,1282.8,6,45.2,51.2,5.7,84.9,79.2,72.7,-6.5,45,0,48,49,70.2,8,13.7,8.1
2024-03-19T07:30:00,305.2,233.1,0.764,47.3,1,0,0,0,161.4,19.4,0,32.8,19.5,1285.2,5.7,45.6,51.3,5.2,84.6,79.4,72.7,-6.7,45,0,48,49,69.2,8.3,14.1,8.4
2024-03-19T07:40:00,333.3,250,0.75,52.1,1,0,0,0,177.7,19.4,0,33.3,19.6,1290.1,6.2,45.4,51.6,5.8,85.5,79.7,72.7,-7,45,0,48,49,71.1,7.8,13.3,7.8
2024-03-19T07:50:00,338.3,276,0.816,60.2,1,0,0,0,204.2,19.5,0,32.9,19.4,1288.9,6.3,45.3,51.6,5.8,85.7,79.9,72.7,-7.2,45,0,48,49,74,7,11.9,7
2024-03-19T08:00:00,390.6,280.6,0.718,60.4,1,0,0,0,205.1,22.2,0,32.8,20.5,1358.7,6.9,45.1,52,6.2,86.2,80,72.7,-7.3,47,0,48,50,73.1,7.9,11.7,7.3
2024-03-19T08:10:00,358.6,285.4,0.796,61.7,1,0,0,0,209.3,22.2,0,33.4,20.6,1344.8,6.4,45.2,51.6,6,86.5,80.5,72.7,-7.8,47,0,48,50,73.3,7.8,11.7,7.2
2024-03-19T08:20:00,352.4,290.2,0.823,63.3,1,0,0,0,214.7,22.2,0,32.7,20.6,1342.5,6.3,45.2,51.5,6.3,87.1,80.8,72.7,-8.1,47,0,48,50,74,7.6,11.3,7.1
2024-03-19T08:30:00,329.5,255.4,0.775,53.1,1,0,0,0,180.1,22,0,32.7,20.7,1340.2,5.9,45.4,51.3,6,86.9,80.9,72.7,-8.2,47,0,48,50,70.5,8.6,12.8,8.1
2024-03-19T08:40:00,327.7,269.7,0.823,57.3,1,0,0,0,194.3,22.2,0,32.6,20.7,1333.1,5.9,45.5,51.4,5.7,86.5,80.8,72.7,-8.1,47,0,48,50,72,8.2,12.1,7.7
2024-03-19T08:50:00,356.7,270.7,0.759,57.5,1,0,0,0,195,22.1,0,33,20.6,1358.7,6.3,45,51.3,5.9,87,81.1,72.7,-8.4,47,0,48,50,72.1,8.2,12.2,7.6
2024-03-19T09:00:00,354,272.9,0.771,57.1,1,0,0,0,193.6,23.7,0,35.1,20.5,1370.2,6.2,45,51.2,5.9,87,81.1,72.7,-8.4,48,0,49,50,70.9,8.7,12.9,7.5
2024-03-19T09:10:00,374.5,292,0.78,62.8,1,0,0,0,213.1,23.5,0,34.9,20.4,1382.8,6.5,45.3,51.8,5.9,87.4,81.5,72.7,-8.8,48,0,49,50,73,8.1,11.9,7
2024-03-19T09:20:00,377.1,301.3,0.799,65.4,1,0,0,0,221.9,23.6,0,35.2,20.6,1371.4,6.6,45.3,51.9,6.4,88.5,82.1,72.7,-9.4,48,0,49,50,73.6,7.8,11.7,6.8
2024-03-19T09:30:00,394.9,291.1,0.737,62.6,1,0,0,0,212.3,23.6,0,34.8,20.3,1373.7,6.9,45.3,52.2,6.7,89.4,82.7,72.7,-10,48,0,49,50,73,8.1,11.9,7
2024-03-19T09:40:00,369.6,294.7,0.797,63.5,1,0,0,0,215.3,23.6,0,35.1,20.7,1386.2,6.4,45.8,52.2,6.4,89.7,83.3,72.7,-10.6,48,0,49,50,73.1,8,11.9,7
2024-03-19T09:50:00,392.1,318.6,0.813,70.6,1,0,0,0,239.7,23.5,0,34.9,20.6,1383.9,6.8,45.7,52.5,6.8,90.5,83.7,72.7,-11,48,0,49,50,75.2,7.4,10.9,6.5
2024-03-19T10:00:00,417.7,323.6,0.775,71.7,1,0,0,0,243.3,25.1,0,34.8,20.5,1411.9,7.1,45.7,52.8,7.2,91.2,84,72.7,-11.3,49,0,49,50,75.2,7.7,10.8,6.3
2024-03-19T10:10:00,400.7,331.9,0.828,74.2,1,0,0,0,251.6,25.1,0,34.8,20.4,1414.1,6.8,46,52.8,7.1,91.8,84.7,72.7,-12,49,0,49,50,75.8,7.6,10.5,6.1
2024-03-19T10:20:00,425.2,346.9,0.816,78.5,1,0,0,0,266.3,25.2,0,35.1,20.3,1417.5,7.2,45.4,52.6,7.4,92.3,84.9,72.7,-12.2,49,0,49,50,76.8,7.3,10.1,5.8
2024-03-19T10:30:00,405,359.1,0.887,82,1,0,0,0,278.3,25.1,0,35.1,20.5,1408.6,6.9,45.8,52.7,6.9,92.3,85.4,72.7,-12.7,49,0,49,50,77.5,7,9.8,5.7
2024-03-19T10:40:00,418.3,356.4,0.852,81.3,1,0,0,0,275.8,25.2,0,35.1,20.3,1414.1,7.1,45.7,52.8,7.4,92.8,85.4,72.7,-12.7,49,0,49,50,77.4,7.1,9.9,5.7
2024-03-19T10:50:00,417.4,356.9,0.855,81.3,1,0,0,0,275.8,25.4,0,35.1,20.6,1410.8,7.1,46,53.1,7.3,93.1,85.8,72.7,-13.1,49,0,49,50,77.3,7.1,9.8,5.8
2024-03-19T11:00:00,423.6,333.7,0.788,73.5,1,0,0,0,249.5,26.8,0,37.1,20.4,1431.8,7.1,46,53.1,7.3,93.3,86,72.7,-13.3,50,0,50,50,74.8,8,11.1,6.1
2024-03-19T11:10:00,428.5,338,0.789,74.5,1,0,0,0,253.8,26.6,0,37.2,20.5,1428.5,7.2,46,53.2,7.3,93.6,86.3,72.7,-13.6,50,0,50,50,75.1,7.9,11,6.1
2024-03-19T11:20:00,426.1,362.8,0.851,81.7,1,0,0,0,278.2,26.7,0,37.5,20.5,1440.5,7.1,46.1,53.2,7.3,93.7,86.4,72.7,-13.7,50,0,50,50,76.7,7.4,10.3,5.6
2024-03-19T11:30:00,418.6,357.8,0.855,80.7,1,0,0,0,273.7,26.6,0,37.2,20.3,1435,7,46.4,53.4,7.5,94.3,86.8,72.7,-14.1,50,0,50,50,76.5,7.4,10.4,5.7
2024-03-19T11:40:00,428.9,363.1,0.847,82.2,1,0,0,0,278.7,26.8,0,37.3,20.3,1429.6,7.2,46.2,53.4,7.4,94.2,86.8,72.7,-14.1,50,0,50,50,76.8,7.4,10.3,5.6
2024-03-19T11:50:00,402.4,356.4,0.886,80.2,1,0,0,0,272.1,26.7,0,37.2,20.4,1441.6,6.7,46.5,53.2,7.1,94.1,87,72.7,-14.3,50,0,50,50,76.4,7.5,10.4,5.7
2024-03-19T12:10:00,437.8,363.5,0.83,82.3,1,0,0,0,279.1,26.7,0,37.5,20.2,1439.4,7.3,46.5,53.8,7.4,94.5,87.1,72.7,-14.4,50,0,50,50,76.8,7.4,10.3,5.6
2024-03-19T12:20:00,434.8,383.3,0.882,88.2,1,0,0,0,299.3,26.7,0,37.1,20.3,1429.6,7.3,46.3,53.6,7.8,94.5,86.7,72.7,-14,50,0,50,50,78.1,7,9.7,5.3
2024-03-19T12:30:00,437.5,370.2,0.846,84.2,1,0,0,0,285.5,26.7,0,37.5,20.4,1438.3,7.3,46.1,53.4,8,94,86,72.7,-13.3,50,0,50,50,77.1,7.2,10.1,5.5
2024-03-19T12:40:00,416.6,345.3,0.829,76.9,1,0,0,0,260.7,26.9,0,37.2,20.5,1428.5,7,46.3,53.3,7.6,93.2,85.6,72.7,-12.9,50,0,50,50,75.5,7.8,10.8,5.9
2024-03-19T12:50:00,431.2,360.3,0.836,81.3,1,0,0,0,275.8,26.8,0,37.3,20.3,1437.2,7.2,46.1,53.3,7.7,93.7,86,72.7,-13.3,50,0,50,50,76.6,7.4,10.4,5.6
2024-03-19T13:00:00,437.2,358.7,0.821,80.8,1,0,0,0,274,26.8,0,37.5,20.3,1437.2,7.3,46.1,53.4,7.6,93.9,86.3,72.7,-13.6,50,0,50,50,76.4,7.5,10.5,5.7
2024-03-19T13:10:00,422.6,359.3,0.85,81.1,1,0,0,0,275.2,26.7,0,37,20.3,1428.5,7.1,46.2,53.3,7.4,93.7,86.3,72.7,-13.6,50,0,50,50,76.6,7.4,10.3,5.6
2024-03-19T13:20:00,431.8,364.1,0.843,82.5,1,0,0,0,279.8,26.7,0,37.3,20.4,1439.4,7.2,46.4,53.6,7.4,93.9,86.5,72.7,-13.8,50,0,50,50,76.8,7.3,10.2,5.6
2024-03-19T13:30:00,431.2,363.2,0.842,82.1,1,0,0,0,278.5,26.8,0,37.5,20.3,1437.2,7.2,46.4,53.6,7.5,93.8,86.3,72.7,-13.6,50,0,50,50,76.7,7.4,10.3,5.6
2024-03-19T13:40:00,422.9,379.4,0.897,87,1,0,0,0,295.3,26.6,0,37.2,20.3,1429.6,7.1,46.1,53.2,7.6,93.8,86.2,72.7,-13.5,50,0,50,50,77.8,7,9.8,5.3
2024-03-19T13:50:00,431.5,361,0.837,81.6,1,0,0,0,276.7,26.7,0,37.1,20.5,1438.3,7.2,46.3,53.5,7.4,93.9,86.5,72.7,-13.8,50,0,50,50,76.7,7.4,10.3,5.7
2024-03-19T14:00:00,425.8,363.7,0.854,82.4,1,0,0,0,279.6,26.6,0,37,20.5,1439.4,7.1,46.4,53.5,7.5,94.1,86.6,72.7,-13.9,50,0,50,50,76.9,7.3,10.2,5.6
2024-03-19T14:10:00,422.9,359.5,0.85,80.9,1,0,0,0,275.3,26.6,0,37.1,20.5,1429.6,7.1,46.3,53.4,7.5,94.1,86.6,72.7,-13.9,50,0,50,50,76.6,7.4,10.3,5.7
2024-03-19T14:20:00,432.5,357.5,0.827,80.3,1,0,0,0,273.3,26.6,0,37.3,20.3,1441.6,7.2,46.7,53.9,7.6,93.9,86.3,72.7,-13.6,50,0,50,50,76.5,7.4,10.4,5.7
2024-03-19T14:30:00,443.1,368.7,0.832,83.8,1,0,0,0,284.4,26.8,0,37.2,20.3,1437.2,7.4,46.7,54.1,7.5,94.1,86.6,72.7,-13.9,50,0,50,50,77.1,7.3,10.1,5.5
2024-03-19T14:40:00,452.3,377.2,0.834,86.3,1,0,0,0,292.8,26.6,0,37.3,20.4,1428.5,7.6,46.8,54.4,7.7,94.1,86.4,72.7,-13.7,50,0,50,50,77.6,7.1,9.9,5.4
2024-03-19T14:50:00,446.7,377.5,0.845,86.4,1,0,0,0,293.2,26.6,0,37.4,20.3,1429.6,7.5,46.9,54.4,7.8,94.6,86.8,72.7,-14.1,50,0,50,50,77.7,7.1,9.9,5.4
2024-03-19T15:00:00,441.1,371.9,0.843,84.8,1,0,0,0,287.6,26.8,0,37.3,20.3,1430.7,7.4,47,54.4,7.8,94.6,86.8,72.7,-14.1,50,0,50,50,77.3,7.2,10,5.4
2024-03-19T15:10:00,452.3,377.6,0.835,86.5,1,0,0,0,293.5,26.6,0,37.3,20.2,1428.5,7.6,47.1,54.7,7.6,94.4,86.8,72.7,-14.1,50,0,50,50,77.7,7,9.9,5.4
2024-03-19T15:20:00,446.4,377.4,0.845,86.4,1,0,0,0,293.2,26.6,0,37.1,20.5,1428.5,7.5,47.1,54.6,7.9,94.7,86.8,72.7,-14.1,50,0,50,50,77.7,7.1,9.8,5.4
2024-03-19T15:30:00,442.6,378.8,0.856,86.8,1,0,0,0,294.5,26.6,0,37.3,20.4,1416.3,7.5,47.3,54.8,7.8,94.7,86.9,72.7,-14.2,50,0,50,50,77.8,7,9.8,5.4
2024-03-19T15:40:00,465.7,378.7,0.813,86.9,1,0,0,0,294.6,26.7,0,37.2,20.3,1432.9,7.8,47.3,55.1,7.9,94.7,86.8,72.7,-14.1,50,0,50,50,77.8,7,9.8,5.3
2024-03-19T15:50:00,455.8,378.2,0.83,86.7,1,0,0,0,294.1,26.6,0,37,20.4,1439.4,7.6,47.2,54.8,7.8,94.2,86.4,72.7,-13.7,50,0,50,50,77.8,7,9.8,5.4
